x,y,z
-0.025841001,0.068680502,0.056263
-0.024950001,0.067966506,0.056368001
-0.023919001,0.067380503,0.056451
-0.023531001,0.067227505,0.056497
-0.022591002,0.066920504,0.056575
-0.022102002,0.066888504,0.05655
-0.020979002,0.066919506,0.056497
-0.019884001,0.066815503,0.056462999
-0.018811002,0.066267505,0.056538001
-0.01811,0.065892503,0.056589
-0.017212,0.065463506,0.056646001
-0.016282,0.065102503,0.056688
-0.015311,0.064799502,0.05672
-0.015011,0.064707503,0.056727
-0.013924,0.064458504,0.056752
-0.012871,0.064234503,0.056768
-0.011836001,0.063885503,0.056807
-0.011030001,0.063274503,0.056894001
-0.002131,0.0504045,0.058901001
-0.001407,0.049711499,0.059002001
-0.00067,0.0490315,0.059103999
-0.000349,0.048742499,0.059149999
0.000426,0.048028499,0.059250999
0.000806,0.047674499,0.059303001
0.001208,0.047293499,0.059361
0.00201,0.0465465,0.059469
0.002459,0.0461335,0.059533
0.00337,0.0452925,0.059648
0.003575,0.045099501,0.059671
0.00426,0.044479501,0.059760001
0.005165,0.0437655,0.059859
0.006114,0.043141499,0.059939999
0.007123,0.0427965,0.059987999
0.008173,0.0424175,0.060047999
0.009159001,0.041979499,0.060102999
0.010226,0.0420315,0.060031001
0.011136,0.0424545,0.059939001
0.01198,0.0429435,0.059822001
0.012636,0.0437795,0.059675001
0.013211,0.044985499,0.059496
0.013508,0.046207499,0.059305999
0.013705,0.0475455,0.059074
0.01378,0.048292499,0.058954
0.013852,0.049463499,0.058754001
0.013872,0.050694499,0.058548
0.013902,0.051741499,0.058369
0.013887,0.052791502,0.058196001
0.01388,0.053164501,0.058132
0.013841,0.054165501,0.057971001
0.013778,0.054973502,0.057838
0.013638,0.0561735,0.057636
0.0135,0.057182502,0.057468001
0.013316,0.058194499,0.057298999
0.013204,0.058661502,0.057223
0.012947001,0.059621502,0.057064001
0.012634,0.0605685,0.056908
0.012250001,0.061523501,0.056761
0.011843001,0.062452499,0.056607001
-0.002166,0.076537505,0.054488
-0.002739,0.077368505,0.054359
-0.003288,0.078181505,0.054230999
-0.003949001,0.079193503,0.054074001
-0.004391001,0.079840504,0.053969
-0.004964001,0.080630504,0.053849
-0.005597,0.081414506,0.053727999
-0.006257,0.082163505,0.053613
-0.006932001,0.082885504,0.053505
-0.007428001,0.083345503,0.053438
-0.007936,0.083775505,0.053376
-0.008745001,0.084404506,0.053286999
-0.00958,0.084966503,0.053206
-0.010123,0.085245505,0.053174
-0.011092001,0.085626505,0.053130001
-0.012036,0.086039506,0.05308
-0.011882001,0.085871503,0.053812999
-0.013052001,0.086247504,0.053773001
-0.013470001,0.086335503,0.05376
-0.014583,0.086743504,0.053711999
-0.015631001,0.087065503,0.053679001
-0.016646001,0.087193504,0.053675
-0.017645001,0.087224506,0.053686
-0.018660001,0.087189503,0.053711999
-0.019158002,0.087157503,0.053725
-0.020238001,0.087125503,0.053748
-0.021273002,0.087014504,0.053787
-0.022302002,0.086875506,0.053833
-0.023251001,0.086605504,0.053895
-0.023540001,0.086480506,0.053920999
-0.024477001,0.086049505,0.054012001
-0.025418002,0.085641503,0.054097001
-0.026392002,0.085260503,0.054182
-0.027138002,0.084837504,0.054269999
-0.027887002,0.084156506,0.054398
-0.028500002,0.083381504,0.054538
-0.028982002,0.082614504,0.054678001
-0.029283002,0.081658505,0.054848
-0.029494002,0.080679506,0.055020999
-0.029557001,0.079661503,0.055188
-0.029481001,0.078559503,0.055374
-0.029262003,0.077218503,0.055592
-0.029111002,0.076621503,0.055693001
-0.028852001,0.075659506,0.055847
-0.028597001,0.074704506,0.056003001
-0.028316002,0.073741503,0.056164
-0.028020002,0.072790504,0.056318
-0.027598001,0.071884505,0.056465
-0.027221002,0.071421504,0.056538999
-0.026737001,0.070544504,0.056669001
-0.026378002,0.069607504,0.056825001
-0.025841001,0.068765506,0.056956999
-0.025122002,0.068014503,0.057073001
-0.024245001,0.067302503,0.057181999
-0.023186002,0.066847503,0.057271
-0.022171002,0.066741504,0.057250001
-0.021064002,0.066809505,0.057225
-0.019941002,0.066838503,0.057188001
-0.018998001,0.066544503,0.057204999
-0.018075999,0.066028506,0.057273
-0.017452002,0.065712504,0.057314999
-0.016357001,0.065290503,0.057358
-0.015948001,0.065183505,0.057376999
-0.014919001,0.064935505,0.057397
-0.013847,0.064665504,0.057427
-0.012842,0.064348504,0.057461999
-0.011851001,0.063917503,0.057514001
-0.011268,0.063163504,0.057622001
-0.001283,0.049966499,0.059673
-0.001062,0.0497615,0.059700999
-0.000272,0.0490335,0.059806
0.000515,0.0483285,0.059912
0.001316,0.0476145,0.060015
0.001622,0.0473295,0.060056999
0.002103,0.0468955,0.060116
0.002885,0.046184499,0.060226999
0.003404,0.0457405,0.060286
0.004303,0.0450335,0.060382999
0.004926,0.0445715,0.060449
0.006103,0.0438575,0.060527001
0.007083,0.0435545,0.060594
0.007476,0.0434325,0.060614999
0.008754,0.042955499,0.060699999
0.010036,0.0427505,0.060596
0.010896,0.043157499,0.060527001
0.011749,0.043651499,0.060415
0.012399,0.0444615,0.060275
0.012873,0.0455385,0.060091
0.013231,0.0467325,0.059925999
0.013423,0.0480235,0.059714001
0.013469,0.0486365,0.059606999
0.013554,0.0498445,0.059404001
0.013575001,0.050945502,0.059220999
0.0136,0.051983502,0.059041999
0.013599,0.052328501,0.058984
0.013577,0.053312499,0.058821
0.013538,0.054125499,0.058683001
0.013445,0.055331502,0.058493
0.013346001,0.056342501,0.058320001
0.013212,0.057343502,0.05816
0.013002,0.058364499,0.057985
0.012922,0.0587405,0.057925001
0.012692,0.0597005,0.057769001
0.012376,0.0606605,0.057615001
0.012026,0.061602499,0.057459
-0.002235,0.076593503,0.055190001
-0.002831,0.077391505,0.055069
-0.003500001,0.078406505,0.05491
-0.003932,0.079050504,0.054804999
-0.004484001,0.079872504,0.054674
-0.005026001,0.080657504,0.054554
-0.005677001,0.081461504,0.054435
-0.006343001,0.082196504,0.054322001
-0.006784,0.082665503,0.054253001
-0.007497001,0.083344504,0.054152999
-0.007969,0.083747506,0.054093
-0.008789,0.084410504,0.053998999
-0.009612001,0.084948502,0.053923
-0.01054,0.085378505,0.053867999
-0.011100001,0.085595503,0.053842999
-0.011836001,0.085756503,0.054536
-0.012385,0.085926503,0.054517999
-0.013509001,0.086443506,0.054446999
-0.014586001,0.087010503,0.054375
-0.015600001,0.087166503,0.054368
-0.016621001,0.087262504,0.054373
-0.017643001,0.087344505,0.054375
-0.018639002,0.087344505,0.054393999
-0.019636001,0.087299503,0.054416999
-0.020228002,0.087239504,0.054439999
-0.021225002,0.087056503,0.054492
-0.022210002,0.086811505,0.054554
-0.023113001,0.086440504,0.054628
-0.024259001,0.085897505,0.054745
-0.025154002,0.085430503,0.054837
-0.025712002,0.085139506,0.054899
-0.026590001,0.084570505,0.055013999
-0.027285002,0.083844505,0.055149
-0.027899001,0.083055504,0.055294
-0.028231002,0.082440503,0.055402
-0.028597001,0.081521504,0.055565
-0.028833002,0.080543503,0.055737
-0.028927002,0.079532504,0.055909
-0.028923001,0.078283504,0.056120999
-0.028902002,0.077746503,0.056212001
-0.028790001,0.076777503,0.056371
-0.028622001,0.075806506,0.056527
-0.028424002,0.074839503,0.056685999
-0.028232001,0.073865503,0.056851
-0.028006002,0.072905503,0.057009
-0.027671002,0.071949504,0.057163
-0.027421001,0.071439505,0.057246
-0.026814003,0.070586503,0.05737
-0.026415002,0.069708504,0.057514001
-0.025935002,0.068836503,0.057654001
-0.025260001,0.068064503,0.057776
-0.024458002,0.067361504,0.057889
-0.023356002,0.066870503,0.057939
-0.022412002,0.066728503,0.057951
-0.021207001,0.066705503,0.057948001
-0.020026002,0.066750504,0.057918999
-0.019037001,0.066571504,0.057925001
-0.018126,0.065993503,0.057999
-0.017661002,0.065708503,0.058036
-0.016638,0.065289505,0.058098
-0.016093999,0.065151505,0.058104999
-0.014949,0.065019503,0.058102001
-0.013834001,0.064831503,0.058109
-0.012812001,0.064445503,0.058148
-0.01199,0.063930504,0.05821
-0.000179,0.0493345,0.060463
0.000619,0.0486315,0.060566001
0.001414,0.0479475,0.060667001
0.001646,0.0477525,0.060693
0.002567,0.046953499,0.060814001
0.003493,0.0461885,0.060918
0.003757,0.0459955,0.060941
0.004385,0.0455545,0.061003
0.005301,0.044975501,0.061069001
0.005963,0.044590499,0.061140001
0.006982,0.0443305,0.061177
0.007244,0.044250499,0.061202999
0.008365,0.0438665,0.061294001
0.009739,0.0435265,0.061209001
0.010636,0.0439125,0.061113
0.011479001,0.0444065,0.060996
0.012066,0.045102499,0.060876001
0.012581,0.046078499,0.060736001
0.012911,0.047247499,0.060543999
0.013097,0.0485675,0.060325
0.013215,0.0499545,0.060093001
0.013263,0.051170502,0.059898
0.013278,0.052599501,0.059655
0.013227,0.053912502,0.059436999
0.013204,0.0543915,0.059358999
0.013131,0.055475499,0.059181999
0.013024,0.0564995,0.059016
0.01288,0.0575005,0.058846001
0.012705,0.058511499,0.058676999
0.012471,0.059539501,0.058504
0.012119,0.060737502,0.058311
0.011774,0.061685499,0.058164001
-0.002301,0.076643504,0.055891
-0.002901,0.077443503,0.055769
-0.003469001,0.078256503,0.055638
-0.00404,0.079082504,0.055512
-0.004577001,0.079908505,0.055381
-0.005142001,0.080708504,0.055259001
-0.005775,0.081493504,0.055142
-0.006165001,0.081924506,0.055075999
-0.006862001,0.082660504,0.054967999
-0.007226001,0.083008505,0.05491
-0.008016001,0.083725505,0.054804999
-0.008838001,0.084363505,0.054717001
-0.009674001,0.084905505,0.054639
-0.010162001,0.085159503,0.054609999
-0.011338,0.085595503,0.054556999
-0.012231001,0.085806504,0.055241
-0.013633001,0.086843506,0.055098999
-0.014583,0.087166503,0.055055
-0.015616001,0.087408505,0.055043999
-0.016653001,0.087573506,0.055050001
-0.017622001,0.087542504,0.055057
-0.018630002,0.087396502,0.055094
-0.019645002,0.087405503,0.055112001
-0.020247001,0.087395504,0.055124
-0.021181002,0.087106504,0.055190999
-0.022093002,0.086711504,0.055275001
-0.022993002,0.086275503,0.055367
-0.024015002,0.085724503,0.055477001
-0.024869002,0.085200503,0.055583
-0.025664002,0.084621504,0.055695999
-0.026064001,0.084259503,0.055764999
-0.026672002,0.083492503,0.055904999
-0.027244002,0.082702503,0.056049
-0.027517002,0.082273506,0.056127001
-0.027887002,0.081350505,0.056290999
-0.028119002,0.080377504,0.056460001
-0.028241001,0.079380505,0.05663
-0.028312001,0.078329504,0.056812
-0.028339002,0.077331506,0.056979001
-0.028330002,0.076946504,0.057039
-0.028236002,0.075968504,0.057204999
-0.028119002,0.074993506,0.057365
-0.028016001,0.074007504,0.057533
-0.027892001,0.073028505,0.057700001
-0.027692001,0.072055504,0.057854
-0.027492002,0.071498506,0.057946
-0.027005002,0.070635505,0.058079001
-0.026525002,0.069773503,0.05821
-0.026041001,0.068903506,0.058359999
-0.025409002,0.068146504,0.058486
-0.024559002,0.067421503,0.05858
-0.023113001,0.066939503,0.058630999
-0.021542002,0.066645503,0.058658
-0.021165002,0.066631503,0.058656
-0.020070001,0.066663504,0.058639999
-0.019050002,0.066525504,0.058635
-0.018146001,0.066011503,0.058699001
-0.017731,0.065757506,0.058734
-0.016739,0.065293506,0.058793999
-0.016174,0.065160505,0.058807001
-0.015027001,0.065014504,0.058809999
-0.013803001,0.064880505,0.058807001
-0.012866001,0.064546503,0.058846001
-0.012122001,0.063889503,0.058940999
0.000791,0.0489255,0.061221
0.001696,0.0481585,0.061329
0.002327,0.047649499,0.061404999
0.002618,0.047424499,0.061434999
0.003524,0.0467255,0.061535001
0.004761,0.045938499,0.061632
0.005394,0.045598499,0.061668999
0.006267,0.045249499,0.061737999
0.006953,0.045093499,0.061797
0.008086,0.044727501,0.06188
0.009494,0.044247501,0.061786
0.010378,0.044642501,0.061682999
0.011213,0.045164499,0.061604999
0.011719001,0.045729499,0.061489999
0.01224,0.0466845,0.061358999
0.012564,0.047795501,0.061166
0.012776,0.0490475,0.060959
0.012806,0.0493645,0.060906
0.012871,0.050400499,0.060736001
0.012917,0.051810499,0.060511
0.012917,0.052516501,0.060396001
0.01289,0.053650502,0.060201
0.012843,0.054674502,0.060038
0.012784,0.055645499,0.059870999
0.012682,0.056856502,0.059661999
0.012560001,0.057675499,0.059535
0.012334,0.058883499,0.059328999
0.012158,0.0596825,0.0592
0.011835,0.060812499,0.059016
-0.002398,0.076680504,0.056596
-0.003001,0.077478506,0.056472
-0.003577,0.078283504,0.056348
-0.004128001,0.079110503,0.056217
-0.004678001,0.079927504,0.056088001
-0.004949001,0.080317505,0.056031
-0.005584001,0.081166506,0.055902001
-0.005884,0.081507504,0.055854
-0.006521001,0.082206503,0.055744
-0.006947001,0.082642503,0.055677
-0.007683001,0.083322503,0.055576
-0.008078001,0.083666503,0.055526
-0.008892001,0.084294505,0.055441
-0.009245,0.084534504,0.055406
-0.010175,0.085067503,0.055335
-0.011332001,0.085503504,0.055282
-0.015870001,0.087872505,0.055684
-0.016677,0.087970503,0.055679999
-0.017614,0.087846503,0.055712
-0.018605001,0.087542504,0.055778001
-0.019634001,0.087510504,0.055801
-0.020235002,0.087495506,0.055817001
-0.021096002,0.087097503,0.055902001
-0.021965001,0.086559504,0.056008
-0.022849001,0.086100504,0.056104999
-0.023769002,0.085545503,0.056214999
-0.024543002,0.084946506,0.056329001
-0.025260001,0.084245503,0.056460001
-0.025483001,0.083978504,0.056513
-0.026091002,0.083184503,0.056653
-0.026613001,0.082337506,0.056809999
-0.026753001,0.082077503,0.05686
-0.027147003,0.081181504,0.057018001
-0.027380001,0.080206506,0.057188001
-0.027559001,0.079214506,0.057358
-0.027616002,0.078357503,0.057507999
-0.027664002,0.077363506,0.057677999
-0.027699001,0.076157503,0.057886001
-0.027669001,0.075169504,0.05804
-0.027694002,0.074168503,0.058217
-0.027671002,0.073175505,0.058382001
-0.027582001,0.072192505,0.058541
-0.027483001,0.071627505,0.058633
-0.027177002,0.070682503,0.058786999
-0.026771002,0.069763504,0.058940001
-0.026208002,0.068950504,0.059071001
-0.025464002,0.068216503,0.059172001
-0.024396002,0.067609504,0.059250999
-0.023104001,0.067085505,0.059317
-0.021531001,0.066700503,0.059354
-0.018809002,0.066498503,0.059338
-0.017673999,0.065892503,0.059418
-0.016644999,0.065454505,0.059464
-0.016125001,0.065295503,0.059482999
-0.014981001,0.065102503,0.059501
-0.014281,0.065024503,0.059505001
-0.013850001,0.064930506,0.059514999
-0.013036001,0.064440504,0.05957
-0.012305,0.063747503,0.059677999
0.001762,0.0486205,0.061960001
0.002668,0.0479155,0.062066
0.003319,0.047486499,0.062121
0.00359,0.047307499,0.062148999
0.004547,0.046718501,0.062215
0.005748,0.0461105,0.062284
0.006643,0.045929499,0.062371001
0.00783,0.0455685,0.062436
0.009223,0.045162499,0.062371001
0.010049,0.0454625,0.062298
0.010952001,0.045951501,0.062197
0.011324001,0.046370499,0.062119
0.011835,0.0472675,0.061962999
0.012202,0.048386499,0.061793
0.01241,0.0498075,0.061572
0.012498001,0.0509835,0.061363
0.012522,0.052249502,0.061163001
0.012528,0.052792501,0.061069001
0.012503,0.053875502,0.060883
0.012471,0.054812502,0.060729001
0.012404,0.056025501,0.060520999
0.012311,0.056824502,0.060396001
0.012171,0.057986502,0.060194001
0.012018,0.058850501,0.060056999
0.011783,0.0599255,0.059877001
-0.002513,0.076712504,0.057305001
-0.003090001,0.077511504,0.057177
-0.00367,0.078325503,0.057053
-0.004236001,0.079128504,0.056926999
-0.004461001,0.079468504,0.056874
-0.005057001,0.080313504,0.056745
-0.005684,0.081134506,0.056616999
-0.006576001,0.082105502,0.056476999
-0.007358001,0.082875505,0.056359001
-0.008140001,0.083570503,0.056258
-0.009248001,0.084392503,0.056143999
-0.009836,0.084736504,0.056097001
-0.010183,0.084925503,0.056072
-0.011255001,0.085360505,0.056019001
-0.012262001,0.085834503,0.055943999
-0.012517001,0.086041503,0.055916
-0.013571001,0.087036505,0.055771001
-0.014561,0.087350503,0.055739
-0.016073,0.088149503,0.056334
-0.016669001,0.088181503,0.056343
-0.017615002,0.087997504,0.056394
-0.018589001,0.087708503,0.056465
-0.019601002,0.087653503,0.056492999
-0.020157002,0.087529503,0.056522001
-0.020995002,0.087001503,0.056628
-0.021834001,0.086417504,0.056740999
-0.022681002,0.085875504,0.056846
-0.023471002,0.085292503,0.056958999
-0.024194002,0.084617503,0.057087
-0.024824001,0.083808504,0.057236999
-0.025469001,0.082844503,0.057411
-0.025953002,0.081976503,0.057569999
-0.026355002,0.081053503,0.057739001
-0.026661001,0.080041505,0.057909999
-0.026815001,0.079041503,0.058084
-0.026883002,0.078384504,0.058199
-0.026929002,0.077392504,0.058366999
-0.026996002,0.076414503,0.058536001
-0.027069002,0.075371504,0.058706
-0.027219001,0.074356504,0.058885999
-0.027347002,0.073332503,0.059055001
-0.027380001,0.072322503,0.059227999
-0.027350001,0.071807504,0.05931
-0.027173001,0.070787504,0.059482001
-0.026787002,0.069854505,0.059629999
-0.026201002,0.069082506,0.059749
-0.025278002,0.068399504,0.059845001
-0.024199001,0.067819506,0.059914
-0.022881001,0.067306504,0.059992
-0.021338001,0.066861503,0.060027
-0.019420002,0.066649504,0.060031001
-0.018552002,0.066562504,0.060031001
-0.017907999,0.066305503,0.060063999
-0.016483001,0.065666504,0.060139
-0.015190001,0.065362506,0.060171999
-0.013997001,0.064872503,0.060226999
0.002734,0.048462499,0.062679
0.003679,0.0478715,0.062750004
0.004645,0.047323499,0.062815003
0.005638,0.0468615,0.062876999
0.006357,0.046726499,0.062936001
0.007565,0.0463995,0.063014999
0.008877,0.0460665,0.062948003
0.009789,0.0462915,0.062847003
0.010618,0.0468245,0.062760003
0.010879001,0.0470815,0.062720001
0.011441,0.0478875,0.062567003
0.011843001,0.0490565,0.062399
0.012018,0.050354499,0.062181
0.012095001,0.051450502,0.062001999
0.01211,0.0520075,0.061907001
0.012121,0.053096499,0.061730999
0.012103001,0.0539965,0.061581999
0.012064001,0.055241499,0.061368
0.012014,0.0559715,0.061248001
0.011988,0.0563295,0.061186999
0.011874001,0.057464499,0.061009999
-0.003174,0.077553503,0.057884
-0.003737,0.078375503,0.057755999
-0.004306001,0.079178505,0.057631999
-0.004523001,0.079454504,0.05759
-0.005155,0.080300502,0.057459
-0.005908,0.081250504,0.057312001
-0.006643,0.082040504,0.0572
-0.007428001,0.082803503,0.057082999
-0.008215,0.083469503,0.056988999
-0.009261,0.084230505,0.056880999
-0.010201001,0.084778503,0.056812
-0.011177001,0.085185505,0.056752
-0.012469,0.086243503,0.056591
-0.013261001,0.086930506,0.05649
-0.014632001,0.087518506,0.056414999
-0.015662,0.088070504,0.056343
-0.015868999,0.088126503,0.057046
-0.016631,0.088162504,0.057055
-0.017614,0.087951504,0.05711
-0.018603001,0.087887503,0.057142001
-0.019526001,0.087722503,0.057188001
-0.020054001,0.087441504,0.057243999
-0.020869002,0.086839505,0.057360999
-0.021684002,0.086229503,0.05748
-0.022470001,0.085590504,0.057599999
-0.023122001,0.084975503,0.057723001
-0.023753002,0.084198505,0.057863999
-0.024334002,0.083348505,0.058017001
-0.024853002,0.082509503,0.058166999
-0.025308002,0.081616506,0.058329999
-0.025687002,0.080693506,0.058490001
-0.025896002,0.079854503,0.058637001
-0.026071001,0.078851506,0.058816001
-0.026107002,0.078407504,0.058888
-0.026121002,0.077414505,0.059062
-0.026179001,0.076602504,0.059202
-0.026325002,0.075563505,0.059361
-0.026541002,0.074567504,0.059542
-0.026838001,0.073511504,0.059717
-0.027051002,0.072505504,0.059909999
-0.027086001,0.072027504,0.05999
-0.026989002,0.070957504,0.060167
-0.026601002,0.070038505,0.060311001
-0.025928002,0.069307506,0.06041
-0.024920002,0.068624504,0.060511
-0.023847003,0.068136506,0.060582999
-0.022180002,0.067573503,0.060658
-0.021110002,0.067057505,0.060704
-0.019553002,0.066760503,0.060727
-0.019004002,0.066746503,0.060715999
-0.017777,0.066538505,0.060729999
-0.016096,0.065887503,0.060807999
-0.015159001,0.065482505,0.060860001
-0.014361001,0.064867504,0.06095
0.004531,0.048069499,0.063402005
0.005016,0.047828499,0.063428
0.006023,0.047555499,0.063517004
0.007259,0.047217499,0.063595004
0.008593,0.046875499,0.063506
0.009495,0.0471735,0.063435003
0.010345001,0.047704499,0.063322
0.01102,0.048611499,0.06318
0.011383,0.049725499,0.063000999
0.011584001,0.051065501,0.062773004
0.011647,0.051873501,0.062642999
0.011688001,0.053087499,0.062445
0.011691,0.0533945,0.062394001
0.011676,0.054442499,0.062222
0.011642,0.055157501,0.062107
0.011625,0.0555395,0.06205
-0.003794,0.078433506,0.058456
-0.004396,0.079219505,0.058334
-0.004592001,0.079464503,0.058297999
-0.005232,0.080276504,0.058176
-0.005886001,0.081057504,0.058056001
-0.00673,0.081966504,0.057921
-0.007505001,0.082700506,0.057817999
-0.00831,0.083363503,0.057723001
-0.009254,0.084041506,0.057624999
-0.010224001,0.084606506,0.057546999
-0.011177001,0.085099503,0.057475999
-0.011712001,0.085522503,0.057406999
-0.012114001,0.086012505,0.057335
-0.01247,0.086425506,0.057269
-0.013283,0.086950503,0.057197001
-0.014576,0.087639503,0.057103001
-0.015593001,0.088042505,0.057769001
-0.016592,0.088047504,0.057783
-0.017581999,0.088037506,0.057804
-0.018568002,0.088024504,0.057824999
-0.019494001,0.087587506,0.057918999
-0.019912001,0.087281503,0.057978
-0.020706002,0.086601503,0.058107
-0.021487001,0.085963503,0.058228999
-0.022224002,0.085136503,0.058385
-0.022681002,0.084553503,0.058490999
-0.023253001,0.083680503,0.058649
-0.023694001,0.083005503,0.058768
-0.024204001,0.082150504,0.058924001
-0.024638001,0.081254505,0.059087001
-0.024994001,0.080289505,0.059250999
-0.025159001,0.079684503,0.059358999
-0.025308002,0.078659505,0.05954
-0.025391001,0.077645503,0.059714001
-0.025432002,0.076451503,0.059916999
-0.025508001,0.075798504,0.060013
-0.025747001,0.074796505,0.060210999
-0.026206002,0.073704503,0.060396001
-0.026564002,0.072684504,0.060589001
-0.026716001,0.071656503,0.060752001
-0.026663002,0.071255505,0.060830001
-0.026284002,0.070328504,0.060968
-0.025561001,0.069578506,0.061065
-0.024451002,0.068986505,0.061154
-0.022734001,0.068504505,0.061257999
-0.021758001,0.067917503,0.061317001
-0.020816002,0.067259505,0.061381999
-0.019353002,0.066938505,0.061402
-0.018339999,0.066920504,0.061377
-0.017653,0.066792503,0.061391
-0.017088,0.066604502,0.061425
-0.016093001,0.066117503,0.061492
-0.015305,0.065483503,0.061561
0.005543,0.0484205,0.064052999
0.005812,0.048354499,0.064071
0.007021,0.0480235,0.064137004
0.008253001,0.047835499,0.064117
0.009163,0.048090499,0.063997
0.009947,0.048549499,0.063914999
0.010562,0.0493415,0.063781001
0.010926,0.0504715,0.063595004
0.011136,0.0517965,0.063382
0.011214,0.053407501,0.063124999
-0.003243,0.077714503,0.059282999
-0.003996001,0.078706503,0.059124
-0.004667,0.079491504,0.059007
-0.005321001,0.080238506,0.058892
-0.006002001,0.080996506,0.058784001
-0.006815,0.081852503,0.058658
-0.007595,0.082587503,0.058543
-0.008401,0.083244503,0.058451001
-0.009225001,0.083845504,0.058371
-0.010239,0.084474504,0.058281001
-0.011223,0.085117504,0.058180001
-0.011719001,0.085733503,0.058086
-0.012422,0.086545505,0.057962
-0.013523,0.087326504,0.057854
-0.014567,0.087804504,0.057785999
-0.015531001,0.088218503,0.058444001
-0.016582999,0.088240504,0.058460999
-0.017581999,0.088207506,0.058483001
-0.018536001,0.087988503,0.058543
-0.019427001,0.087281503,0.058676999
-0.019737002,0.086996503,0.058731999
-0.020506002,0.086344503,0.058855999
-0.021243002,0.085517503,0.059009999
-0.021652002,0.085003503,0.059103999
-0.022201002,0.084084503,0.059271
-0.022736002,0.083165504,0.059434
-0.023289002,0.082265504,0.059597
-0.023528002,0.081778504,0.059684999
-0.023917001,0.080845505,0.05985
-0.024233002,0.079836503,0.060029
-0.024323002,0.079485506,0.060093001
-0.024493001,0.078476503,0.06027
-0.024608001,0.077461503,0.06044
-0.024644002,0.076463506,0.060614999
-0.024690002,0.076037504,0.060681
-0.024902001,0.074980505,0.060849
-0.025276002,0.074016504,0.061046001
-0.025846001,0.072913505,0.061248001
-0.026133001,0.071839504,0.061418999
-0.025738001,0.070645504,0.061643001
-0.024925001,0.069965504,0.061719
-0.023289002,0.069478504,0.061829001
-0.022033002,0.068904504,0.061894
-0.021390002,0.068169504,0.061979
-0.020504002,0.067495503,0.06205
-0.018818002,0.067159504,0.062063999
-0.018211,0.067153506,0.06205
-0.016947001,0.066806503,0.062091
-0.016001999,0.066089503,0.062174
-0.015515001,0.065440506,0.062293001
0.007863,0.048772499,0.064656004
0.008777,0.0490405,0.064569004
0.009375,0.049414501,0.064502999
0.010022,0.050228499,0.064367004
0.010433001,0.051225502,0.064193003
-0.004018,0.078788504,0.059822001
-0.004623001,0.079399504,0.059730999
-0.005373,0.080142505,0.05962
-0.006103001,0.080933504,0.059503
-0.006885001,0.081746504,0.059381001
-0.007676001,0.082481503,0.059271
-0.008472,0.083124503,0.059179001
-0.009302001,0.083729506,0.059094999
-0.010147001,0.084323503,0.059007
-0.011216001,0.085365504,0.058846001
-0.012076001,0.086523503,0.058669999
-0.012432001,0.086884506,0.058614001
-0.013493001,0.087542504,0.058522999
-0.014559,0.088023506,0.058458
-0.015337001,0.088248506,0.059145
-0.016561002,0.088319503,0.059156999
-0.017544001,0.088148504,0.059202
-0.018456001,0.087689504,0.059296001
-0.018768001,0.087423503,0.059349
-0.019535001,0.086716503,0.059485
-0.020265002,0.085917503,0.059636001
-0.020614002,0.085433505,0.059726
-0.021170001,0.084520504,0.059884001
-0.021705002,0.083583504,0.060054
-0.022226002,0.082627505,0.060226001
-0.022736002,0.081695504,0.060394
-0.022872001,0.081424505,0.06044
-0.023266003,0.080459505,0.060614999
-0.023519002,0.079266503,0.060823999
-0.023735002,0.078292504,0.060993999
-0.023838002,0.077285506,0.061170001
-0.023910001,0.076487504,0.061303999
-0.024068002,0.075518504,0.061473001
-0.024139002,0.075232506,0.061519999
-0.024472002,0.074205503,0.061708
-0.025000002,0.073089503,0.061923999
-0.025386002,0.072040506,0.062091
-0.025044002,0.071053505,0.062263001
-0.023503002,0.070529506,0.062369
-0.022293001,0.069952503,0.062445
-0.021569002,0.069289505,0.062511005
-0.021034002,0.068439506,0.062635005
-0.020210002,0.067761503,0.062711
-0.019477002,0.067525506,0.062732004
-0.018054999,0.067355506,0.062727004
-0.017457999,0.067237504,0.062734
-0.016956002,0.066933505,0.062771
-0.016334999,0.066181503,0.062893003
-0.015662,0.065304503,0.063037001
-0.004775,0.079564504,0.060417
-0.005421001,0.080162503,0.060325
-0.006173001,0.080929503,0.060210001
-0.006932001,0.081694506,0.060098
-0.007722001,0.082431503,0.059985999
-0.008528001,0.083096504,0.059891
-0.009341001,0.083744504,0.059795
-0.010154,0.084410504,0.059696
-0.010943,0.085173503,0.059579
-0.011169001,0.085451506,0.059535
-0.012045001,0.086560503,0.059363
-0.012973,0.087330505,0.059243999
-0.013501001,0.087674506,0.059202
-0.014544,0.088106506,0.059156001
-0.015151001,0.088175505,0.059861001
-0.015514,0.088236503,0.059861001
-0.016499002,0.088144504,0.059896
-0.017467,0.087818503,0.059969001
-0.017731,0.087679505,0.059997
-0.018552002,0.087033503,0.060123
-0.019317001,0.086366504,0.060249001
-0.019973002,0.085360505,0.060435001
-0.020166002,0.085012503,0.060497001
-0.020667002,0.084047504,0.060667001
-0.021197002,0.083064504,0.060839999
-0.021746002,0.081916504,0.061048999
-0.022190001,0.081010506,0.061212
-0.022566002,0.080074504,0.061384
-0.022771001,0.079076506,0.061551999
-0.022961002,0.078086503,0.061728999
-0.023165002,0.077107504,0.061900999
-0.023267001,0.076529503,0.06199
